Russian Federation,552.73
United States,530.91
Canada,132.35
Iran Islamic Republic of,127.19
Qatar,118.8
Norway,89.71
China People's Republic of,88.13
Indonesia,71.07
Algeria,69.58
Saudi Arabia,60.99
Netherlands,57.73
Turkmenistan,53.91
Malaysia,52.67
Uzbekistan,51.33
Australia,47.63
Egypt,46.05
United Arab Emirates,42.35
Mexico,42.1
United Kingdom,40.75
India,38.96
Argentina,34.89
Trinidad and Tobago,34.14
Nigeria,31.31
Pakistan,26.94
Kazakhstan,25.31
Oman,25.15
Thailand,22
Bolivarian Republic of Venezuela,19.29
Bangladesh,16.74
Ukraine,15.53
Brazil,14.16
Azerbaijan,13.72
Plurinational State of Bolivia,13.4
Peru,11.76
Kuwait,11.05
Germany,10.89
Brunei Darussalam,10.7
Bahrain,10.6
Myanmar,10.05
Colombia,9.15
Romania,8.66
Yemen,8.1
Viet Nam,7.56
Italy,6.92
Libya,6.42
Syrian Arab Republic,6.38
Iraq,6.08
Denmark,5.9
Poland,3.85
Israel,3.51
New Zealand,3.48
Philippines,3.29
Japan,3.21
Tunisia,2.92
Mozambique,2.81
Hungary,2.11
Croatia,2.01
Austria,1.38
Côte d'Ivoire,1.31
Chile,1.24
South Africa,1.11
Cuba,0.81
Tanzania United Republic of,0.71
Turkey,0.63
Angola,0.61
France,0.51
Korea,0.41
Serbia*,0.4
Ecuador,0.38
Bulgaria,0.35
Gabon,0.3
Chinese Taipei,0.26
Cameroon,0.19
Czech Republic,0.19
Ireland,0.19
Belarus,0.18
Jordan,0.13
Republic of the Congo,0.12
Slovak Republic,0.1
Spain,0.05
Morocco,0.05
Senegal,0.03
Tajikistan,0.02
Kyrgyzstan,0.02
Albania,0.01
Greece,0.01
,2776.63
