United States,479.59
Russian Federation,478.59
Canada,135.43
Iran Islamic Republic of,116.22
Norway,92.84
Qatar,79.53
China People's Republic of,71.34
Algeria,70.89
Indonesia,67.09
Netherlands,56.39
United Kingdom,53.73
Saudi Arabia,52.24
Malaysia,51.94
Egypt,50.69
Uzbekistan,50
Mexico,43.59
Australia,41.78
United Arab Emirates,39.51
India,38.99
Argentina,37.16
Trinidad and Tobago,34.45
Turkmenistan,31.06
Pakistan,27.29
Kazakhstan,23.62
Oman,21.88
Thailand,21.45
Nigeria,19.93
Bolivarian Republic of Venezuela,17.72
Ukraine,16.15
Bangladesh,15.32
Azerbaijan,13.64
Germany,13.01
Libya,12.98
Plurinational State of Bolivia,10.56
Brunei Darussalam,10.45
Bahrain,10.05
Brazil,9.88
Myanmar,9.74
Kuwait,9.38
Romania,8.94
Colombia,8.89
Denmark,7.52
Viet Nam,7.1
Italy,6.56
Syrian Arab Republic,5.27
Peru,4.1
Iraq,3.86
Poland,3.68
New Zealand,3.59
Japan,3.43
Philippines,3.21
Mozambique,2.45
Hungary,2.29
Tunisia,2.26
Croatia,2.2
Israel,2.17
Chile,1.55
Austria,1.34
Côte d'Ivoire,1.22
South Africa,1.01
Cuba,0.92
France,0.76
Yemen,0.67
Angola,0.56
Turkey,0.56
Tanzania United Republic of,0.54
Korea,0.45
Ecuador,0.38
Chinese Taipei,0.28
Cameroon,0.26
Ireland,0.24
Serbia*,0.21
Gabon,0.2
Czech Republic,0.18
Belarus,0.17
Jordan,0.16
Slovak Republic,0.09
Republic of the Congo,0.05
Morocco,0.04
Tajikistan,0.02
Senegal,0.02
Bulgaria,0.01
Greece,0.01
Kyrgyzstan,0.01
Albania,0.01
Georgia,0.01
Spain,0.01
,2525.56
