Russian Federation,519.01
United States,414.86
Canada,93.53
Turkmenistan,68.18
Netherlands,61.72
Indonesia,47.57
United Kingdom,45.55
Algeria,42.11
Uzbekistan,33.89
Iran Islamic Republic of,23.91
Norway,23.9
Mexico,22.75
Romania,20.05
United Arab Emirates,19.96
Saudi Arabia,19.89
Ukraine,18.92
Malaysia,18.38
Argentina,18.23
Australia,17.82
Bolivarian Republic of Venezuela,17.19
Italy,14.11
Germany,13.53
China People's Republic of,13.44
India,11.95
Pakistan,10.64
Brunei Darussalam,8.14
Egypt,7.41
Azerbaijan,6.98
Kazakhstan,6.39
Qatar,6.18
Thailand,6.18
Libya,5.34
Trinidad and Tobago,4.74
New Zealand,4.21
Bahrain,4.13
Nigeria,3.98
Hungary,3.85
Bangladesh,3.84
Denmark,3.48
Colombia,3.34
Brazil,3.17
France,2.86
Plurinational State of Bolivia,2.77
Poland,2.66
Oman,2.5
Japan,2.01
Ireland,1.92
Syrian Arab Republic,1.6
South Africa,1.53
Croatia,1.49
Iraq,1.42
Chile,1.24
Spain,1.19
Austria,1.14
Chinese Taipei,0.79
Myanmar,0.72
Kuwait,0.68
Serbia*,0.61
Angola,0.47
Peru,0.38
Tunisia,0.26
Belarus,0.24
Slovak Republic,0.23
Czech Republic,0.21
Turkey,0.17
Greece,0.14
Albania,0.12
Jordan,0.1
Gabon,0.09
Tajikistan,0.07
Kyrgyzstan,0.07
Georgia,0.05
Viet Nam,0.03
Morocco,0.03
Cuba,0.02
Israel,0.02
Slovenia,0.02
Bulgaria,0.01
Belgium,0.01
,1722.32
