Russian Federation,517.17
United States,418.18
Canada,102.73
Netherlands,61.99
Indonesia,50
United Kingdom,46.32
Algeria,43.93
Turkmenistan,43.85
Uzbekistan,34.95
Norway,25.75
Iran Islamic Republic of,23.32
Mexico,22.12
Saudi Arabia,22.05
Australia,19.4
Malaysia,19.06
Argentina,18.89
United Arab Emirates,18.58
Romania,17.61
Bolivarian Republic of Venezuela,17.12
Ukraine,16.92
Italy,14.73
Germany,13.72
India,13.34
Chin People's Republic of,13.21
Pakistan,11.54
Brunei Darussalam,8.26
Egypt,7.99
Thailand,6.62
Kazakhstan,6.57
Qatar,6.47
Azerbaijan,6.38
Libya,5.53
Trinidad and Tobago,4.85
Bahrain,4.83
New Zealand,4.47
Bangladesh,4.24
Nigeria,4.19
Kuwait,4.01
Denmark,3.62
Hungary,3.61
Colombia,3.42
Brazil,3.41
Oman,3.06
Plurinational State of Bolivia,2.85
France,2.78
Poland,2.56
Japan,2
Ireland,1.9
Iraq,1.85
Syrian Arab Republic,1.65
South Africa,1.54
Croatia,1.47
Chile,1.42
Austria,1.23
Spain,1.09
Myanmar,0.71
Serbia*,0.69
Chinese Taipei,0.68
Angola,0.47
Peru,0.34
Tunisia,0.24
Belarus,0.24
Slovak Republic,0.21
Turkey,0.16
Czech Republic,0.14
Greece,0.13
Jordan,0.11
Albania,0.09
Gabon,0.09
Tajikistan,0.06
Kyrgyzstan,0.06
Georgia,0.04
Bulgaria,0.03
Israel,0.02
Cuba,0.02
Morocco,0.02
Viet Nam,0.02
Slovenia,0.01
,1724.93
