China People's Republic of,182
India,118.8
United States,80.62
Brazil,48.89
Nigeria,38.55
Indonesia,29.91
Canada,28.1
Ethiopia,15.88
France,15.26
Pakistan,14.32
Thailand,11.32
Viet Nam,10.02
Philippines,10
Mexico,9.31
Sweden,9.2
Turkey,8.69
Norway,8.19
Japan,7.72
Myanmar,7.52
Democratic Republic of Congo,7.34
Tanzania United Republic of,7.2
Sudan*,6.9
Italy,6.86
South Africa,6.16
Mozambique,5.94
Colombia,5.79
Kenya,5.65
Bangladesh,5.56
Australia,4.88
Germany,4.62
Cuba,4.55
Nepal,4.3
Finland,4.3
Zimbabwe,4.09
Peru,4.06
Spain,4.04
Zambia,3.6
Angola,3.58
Austria,3.4
Sri Lanka,3.19
Switzerland,3.17
Ghana,3.17
New Zealand,3.02
Cameroon,3
Argentina,2.84
Guatemala,2.7
Chile,2.35
Côte d'Ivoire,2.21
El Salvador,2.05
Romania,1.94
Haiti,1.81
Korea Dem. People's Rep. of,1.75
Portugal,1.74
Malaysia,1.66
Bolivarian Republic of Venezuela,1.63
Egypt,1.6
Paraguay,1.47
Dominican Republic,1.4
Honduras,1.25
Benin,1.18
Ecuador,1.03
Poland,0.91
Morocco,0.91
Nicaragua,0.89
Senegal,0.88
Iceland,0.84
Greece,0.76
Togo,0.73
Gabon,0.61
Albania,0.61
Iran Islamic Republic of,0.6
Uruguay,0.57
Hungary,0.56
Panama,0.5
Tunisia,0.49
Bulgaria,0.49
Denmark,0.47
Costa Rica,0.46
Plurinational State of Bolivia,0.41
Chinese Taipei,0.39
Republic of the Congo,0.38
United Kingdom,0.37
Slovak Republic,0.34
Netherlands,0.24
Jamaica,0.22
Syrian Arab Republic,0.21
Korea,0.2
Czech Republic,0.2
Lebanon,0.18
Libya,0.13
Iraq,0.11
Belgium,0.09
Ireland,0.07
Yemen,0.06
Hong Kong (China),0.04
Trinidad and Tobago,0.03
Algeria,0.03
Luxembourg,0.02
Cyprus*,0.01
Brunei Darussalam,0.01
,818.3
