China People's Republic of,230.99
India,162.54
United States,97.17
Brazil,84.74
Nigeria,77.23
Indonesia,62.26
Canada,42.89
Ethiopia,33.4
Pakistan,27.88
Russian Federation,17.15
Philippines,16.65
Japan,16.46
Viet Nam,16.32
Thailand,15.81
Mexico,15.72
France,15.52
Democratic Republic of Congo,15.23
Tanzania United Republic of,14.44
South Africa,13.57
Kenya,12.78
Germany,12.61
Sweden,12.39
Italy,12.13
Sudan*,11.98
Norway,10.28
Myanmar,10.26
Turkey,10.02
Spain,9.2
Bangladesh,8.1
Finland,7.88
Nepal,7.79
Mozambique,7.71
Colombia,6.79
Australia,6.63
Paraguay,6.62
Chile,6.4
Zambia,6.33
Zimbabwe,6.31
Austria,6.13
Argentina,6.11
Bolivarian Republic of Venezuela,5.93
Angola,5.79
Cameroon,5.67
New Zealand,5.01
Sri Lanka,4.66
Côte d'Ivoire,4.57
Switzerland,4.38
Guatemala,4.37
Portugal,4.24
Poland,4.15
Romania,4
Peru,3.89
Ghana,3.73
Cambodia,3.31
Cuba,2.85
United Kingdom,2.64
Egypt,2.55
Iceland,2.4
El Salvador,2.39
Malaysia,2.31
Denmark,2.25
Korea Dem. People's Rep. of,2.04
Togo,1.9
Serbia*,1.75
Latvia,1.73
Netherlands,1.72
Gabon,1.71
Croatia,1.68
Haiti,1.67
Czech Republic,1.66
Honduras,1.62
Benin,1.58
Greece,1.54
Costa Rica,1.42
Nicaragua,1.4
Morocco,1.4
Tajikistan,1.4
Niger,1.37
Ecuador,1.28
Georgia,1.22
Senegal,1.21
Uruguay,1.16
Tunisia,1.06
Ukraine,1.06
Iran Islamic Republic of,1.05
Kyrgyzstan,1.04
Korea,0.98
Belarus,0.96
Bulgaria,0.95
Dominican Republic,0.94
Hungary,0.91
Chinese Taipei,0.9
Plurinational State of Bolivia,0.86
Lithuania,0.79
Kazakhstan,0.77
Panama,0.73
Belgium,0.71
Slovenia,0.71
Israel,0.7
Estonia,0.67
Uzbekistan,0.66
Slovak Republic,0.65
Albania,0.62
Republic of the Congo,0.61
Bosnia and Herzegovina,0.57
Eritrea,0.56
Botswana,0.52
Jamaica,0.4
Namibia,0.39
Macedonia former Yugoslav Republic of,0.31
Lebanon,0.27
Ireland,0.24
Azerbaijan,0.24
Syrian Arab Republic,0.24
Singapore,0.2
Armenia,0.18
Kosovo,0.17
Mongolia,0.17
Libya,0.15
Moldova,0.11
Yemen,0.08
Algeria,0.08
Iraq,0.07
Jordan,0.07
Hong Kong (China),0.05
Cyprus*,0.05
Luxembourg,0.04
Trinidad and Tobago,0.04
,1297.5
