China People's Republic of,225.18
India,155.41
United States,101.9
Brazil,71.96
Nigeria,70.17
Indonesia,59.28
Canada,44.62
Ethiopia,30.6
Pakistan,25.48
Philippines,18.77
Russian Federation,18.17
Mexico,16.91
Japan,15.91
France,15.73
Viet Nam,15.44
Thailand,15.11
Sweden,14.74
Democratic Republic of Congo,13.73
Norway,13.48
South Africa,12.97
Tanzania United Republic of,12.64
Kenya,11.43
Sudan*,10.97
Turkey,10.1
Italy,9.6
Myanmar,9.35
Germany,8.98
Finland,7.75
Bangladesh,7.68
Mozambique,7.25
Nepal,7.13
Paraguay,6.84
Spain,6.81
Austria,6.61
Australia,6.35
Chile,6.31
Colombia,6.19
Bolivarian Republic of Venezuela,6.09
Zambia,5.89
Zimbabwe,5.87
Argentina,5.43
Angola,5.38
Cameroon,5.28
New Zealand,5.17
Sri Lanka,4.75
Ghana,4.46
Switzerland,4.43
Côte d'Ivoire,4.38
Guatemala,4.12
Romania,4.04
Poland,3.81
Portugal,3.76
Cuba,3.71
Peru,3.68
Cambodia,2.72
Egypt,2.51
Malaysia,2.47
Iceland,2.41
United Kingdom,2.26
El Salvador,2.12
Serbia*,1.9
Korea Dem. People's Rep. of,1.88
Togo,1.76
Denmark,1.74
Croatia,1.56
Haiti,1.54
Honduras,1.52
Netherlands,1.45
Benin,1.45
Greece,1.4
Ecuador,1.4
Latvia,1.39
Nicaragua,1.35
Czech Republic,1.34
Morocco,1.28
Niger,1.24
Ukraine,1.23
Costa Rica,1.22
Tajikistan,1.21
Georgia,1.16
Senegal,1.16
Kyrgyzstan,1.11
Uruguay,1.03
Gabon,0.99
Tunisia,0.94
Dominican Republic,0.91
Chinese Taipei,0.85
Plurinational State of Bolivia,0.85
Hungary,0.83
Belarus,0.82
Slovenia,0.79
Bulgaria,0.78
Panama,0.76
Korea,0.73
Kazakhstan,0.72
Lithuania,0.68
Albania,0.66
Bosnia and Herzegovina,0.62
Israel,0.6
Jamaica,0.59
Botswana,0.54
Belgium,0.53
Eritrea,0.51
Uzbekistan,0.51
Estonia,0.51
Republic of the Congo,0.5
Slovak Republic,0.5
 Islamic Republic of,0.47
Namibia,0.38
Macedonia former Yugoslav Republic of,0.32
Syrian Arab Republic,0.28
Ireland,0.23
Kosovo,0.17
Lebanon,0.17
Azerbaijan,0.15
Libya,0.14
Mongolia,0.13
Armenia,0.12
Singapore,0.1
Moldova,0.09
Iraq,0.08
Yemen,0.08
Jordan,0.07
Algeria,0.06
Hong Kong (China),0.05
Cyprus*,0.04
Luxembourg,0.04
Trinidad and Tobago,0.02
,1244.52
