China People's Republic of,194.59
India,127.62
United States,100.91
Brazil,64.1
Nigeria,44.17
Indonesia,33.27
Canada,32.58
Ethiopia,18.16
Pakistan,16.84
France,15.37
Philippines,14.8
Japan,11.63
Viet Nam,11.03
Sweden,10.81
Mexico,10.43
Thailand,9.86
Norway,9.8
Turkey,9.28
Democratic Republic of Congo,8.6
South Africa,8.26
Myanmar,8.22
Tanzania United Republic of,7.94
Sudan*,7.85
Italy,6.97
Kenya,6.85
Colombia,6.43
Germany,6.35
Bangladesh,6.12
Mozambique,5.92
Finland,4.96
Australia,4.91
Nepal,4.81
Cuba,4.72
Peru,4.42
Zimbabwe,4.34
Zambia,4.19
Austria,4.07
Angola,3.9
Argentina,3.79
Sri Lanka,3.73
Cameroon,3.47
Ghana,3.33
New Zealand,3.33
Switzerland,3.13
Spain,3.11
Chile,3.05
Côte d'Ivoire,2.6
Guatemala,2.58
Bolivarian Republic of Venezuela,2.2
El Salvador,2.18
Malaysia,1.97
Romania,1.94
Korea Dem. People's Rep. of,1.87
Paraguay,1.74
Dominican Republic,1.7
Egypt,1.7
Portugal,1.66
Haiti,1.62
Honduras,1.4
Ecuador,1.38
Poland,1.35
Benin,1.34
Iceland,1.25
Nicaragua,1.21
Uruguay,1.13
Plurinational State of Bolivia,1
Senegal,0.91
Morocco,0.91
Togo,0.84
Denmark,0.83
Gabon,0.7
Greece,0.7
Iran Islamic Republic of,0.7
Bulgaria,0.68
Costa Rica,0.63
Hungary,0.63
Albania,0.61
Panama,0.59
Tunisia,0.56
Republic of the Congo,0.43
Botswana,0.41
Chinese Taipei,0.38
United Kingdom,0.34
Syrian Arab Republic,0.29
Jamaica,0.27
Slovak Republic,0.26
Korea,0.21
Lebanon,0.15
Libya,0.13
Czech Republic,0.11
Yemen,0.07
Iraq,0.07
Ireland,0.06
Algeria,0.05
Belgium,0.04
Hong Kong (China),0.04
Trinidad and Tobago,0.03
Luxembourg,0.02
Brunei Darussalam,0.01
Cyprus*,0.01
,928.51
