China People's Republic of,286.72
India,190.75
United States,126.45
Brazil,118.58
Nigeria,98.27
Indonesia,70.23
Canada,43.64
Ethiopia,40.68
Pakistan,32.25
Germany,27.71
Thailand,23.05
France,20.65
Italy,19.39
Democratic Republic of Congo,19.3
Japan,18.95
 United Republic of,18.47
Russian Federation,17.69
Viet Nam,17.08
Sweden,17
Philippines,16
Kenya,15.77
Mexico,15.15
South Africa,15.11
Spain,14.63
Turkey,11.63
Sudan*,11.52
Norway,11.52
Myanmar,11.05
Mozambique,9.47
Finland,9.43
Nepal,8.87
Bangladesh,8.86
Austria,8.78
Côte d'Ivoire,7.83
Zambia,7.83
Bolivarian Republic of Venezuela,7.37
Colombia,7.26
Zimbabwe,7.19
Paraguay,7.12
New Zealand,7.11
Australia,7.02
Angola,6.94
Argentina,6.89
Poland,6.86
Guatemala,6.85
Chile,6.8
United Kingdom,5.78
Romania,5.71
Portugal,5.64
Sri Lanka,5.54
Switzerland,4.96
Cameroon,4.8
Iceland,4.79
Peru,4.77
Gabon,4.12
Ghana,3.81
Cambodia,3.62
Haiti,3.12
Denmark,3.11
Netherlands,3.06
Czech Republic,2.9
Egypt,2.86
Ukraine,2.8
Costa Rica,2.44
Malaysia,2.4
Togo,2.37
El Salvador,2.27
Belgium,2.24
Honduras,2.23
Korea Dem. People's Rep. of,2.23
Croatia,2.17
Uruguay,2.07
Serbia*,2.06
Benin,2.05
Senegal,2.04
Greece,1.97
Latvia,1.96
Hungary,1.92
Morocco,1.86
Korea,1.79
Niger,1.71
Nicaragua,1.57
Bulgaria,1.51
Belarus,1.47
Iran Islamic Republic of,1.45
Tajikistan,1.41
Slovak Republic,1.4
Ecuador,1.36
Chinese Taipei,1.33
Cuba,1.25
Georgia,1.21
Lithuania,1.18
Israel,1.15
Slovenia,1.1
Tunisia,1.1
Plurinational State of Bolivia,1.08
Estonia,0.99
Dominican Republic,0.99
Kyrgyzstan,0.96
Republic of the Congo,0.95
Uzbekistan,0.94
Bosnia and Herzegovina,0.87
Albania,0.86
Kazakhstan,0.74
Panama,0.67
Ireland,0.62
Eritrea,0.58
Botswana,0.5
Jamaica,0.46
Montenegro,0.46
Iraq,0.45
Macedonia former Yugoslav Republic of,0.42
Namibia,0.41
Azerbaijan,0.39
Singapore,0.29
Kosovo,0.25
Armenia,0.23
Syrian Arab Republic,0.23
Lebanon,0.21
Moldova,0.21
Mongolia,0.18
Libya,0.16
Jordan,0.14
Hong Kong (China),0.1
Yemen,0.1
Luxembourg,0.09
Cyprus*,0.08
Algeria,0.07
Trinidad and Tobago,0.01
,1611.07
