China People's Republic of,174.58
India,110.29
United States,69.95
Brazil,43.89
Nigeria,35.55
Indonesia,28.22
Canada,24.62
Ethiopia,15.22
France,13.02
Pakistan,12.91
Thailand,10.46
Viet Nam,9.33
Philippines,8.84
Mexico,8.29
Sweden,8.23
Turkey,7.8
Norway,7.47
Japan,7.36
Myanmar,7.14
Tanzania United Republic of,7.05
Democratic Republic of Congo,6.74
Italy,6.44
Sudan*,6.36
South Africa,5.94
Mozambique,5.92
Bangladesh,5.19
Colombia,5.14
Australia,5.02
Kenya,5
Germany,4.07
Nepal,4.02
Peru,3.97
Finland,3.95
Zimbabwe,3.85
Cuba,3.76
Angola,3.39
Sri Lanka,3.16
Zambia,3.16
Ghana,2.92
New Zealand,2.8
Cameroon,2.76
Guatemala,2.59
Switzerland,2.43
Austria,2.42
Argentina,2.24
Chile,2.05
Côte d'Ivoire,1.96
Romania,1.9
El Salvador,1.9
Spain,1.84
Korea Dem. People's Rep. of,1.64
Haiti,1.62
Malaysia,1.6
Bolivarian Republic of Venezuela,1.41
Egypt,1.39
Dominican Republic,1.33
Paraguay,1.31
Honduras,1.14
Poland,1.11
Benin,1.11
Ecuador,1.06
Portugal,1.05
Nicaragua,0.88
Senegal,0.86
Morocco,0.81
Togo,0.68
Iceland,0.61
Greece,0.61
Gabon,0.56
Hungary,0.55
Uruguay,0.54
Albania,0.54
Bulgaria,0.51
Iran Islamic Republic of,0.5
Tunisia,0.46
Costa Rica,0.41
Panama,0.4
Chinese Taipei,0.37
Plurinational State of Bolivia,0.37
Republic of the Congo,0.36
Slovak Republic,0.35
Denmark,0.34
United Kingdom,0.32
Jamaica,0.25
Netherlands,0.19
Lebanon,0.18
Korea,0.15
Czech Republic,0.12
Libya,0.12
Syrian Arab Republic,0.11
Iraq,0.06
Ireland,0.05
Yemen,0.05
Hong Kong (China),0.04
Trinidad and Tobago,0.04
Algeria,0.04
Belgium,0.03
Brunei Darussalam,0.01
Cyprus*,0.01
,751.36
