China People's Republic of,204.33
India,134.85
United States,99.72
Brazil,69.02
Nigeria,49.23
Indonesia,37.11
Canada,35.37
Ethiopia,20.65
Pakistan,19.12
France,17.12
Philippines,15.51
Japan,13.98
Mexico,13.19
Thailand,13.1
Viet Nam,12.1
Sweden,11.42
Turkey,10.83
Norway,10.2
South Africa,9.92
Democratic Republic of Congo,9.81
Myanmar,8.95
Tanzania United Republic of,8.67
Sudan*,8.5
Kenya,8.22
Colombia,7.52
Italy,7.09
Bangladesh,6.43
Austria,6.16
Germany,5.69
Mozambique,5.68
Nepal,5.25
Cuba,5.23
Finland,5.11
Australia,4.81
Zimbabwe,4.75
Zambia,4.52
Angola,4.2
Sri Lanka,4.1
Ghana,4.09
Paraguay,3.84
Cameroon,3.84
Peru,3.78
Switzerland,3.74
New Zealand,3.63
Chile,3.59
Spain,3.54
Bolivarian Republic of Venezuela,3.5
Argentina,3.12
Côte d'Ivoire,3.06
Guatemala,2.92
Malaysia,2.28
Korea Dem. People's Rep. of,2.22
Romania,2.17
Portugal,2.12
Egypt,1.81
Poland,1.81
El Salvador,1.64
Honduras,1.6
Ecuador,1.53
Benin,1.49
Iceland,1.37
Haiti,1.27
Nicaragua,1.17
Denmark,1.08
Morocco,1.03
Uruguay,1.02
Togo,0.98
Senegal,0.94
Dominican Republic,0.93
Iran Islamic Republic of,0.88
Plurinational State of Bolivia,0.83
Gabon,0.76
Greece,0.7
Costa Rica,0.64
Albania,0.63
Tunisia,0.62
Panama,0.61
Hungary,0.5
Botswana,0.49
Republic of the Congo,0.48
United Kingdom,0.42
Bulgaria,0.41
Chinese Taipei,0.41
Netherlands,0.36
Israel,0.33
Korea,0.31
Slovak Republic,0.29
Jamaica,0.26
Iraq,0.25
Syrian Arab Republic,0.25
Czech Republic,0.18
Lebanon,0.16
Libya,0.13
Belgium,0.1
Mongolia,0.08
Ireland,0.07
Yemen,0.07
Trinidad and Tobago,0.06
Hong Kong (China),0.04
Singapore,0.04
Algeria,0.03
Luxembourg,0.02
Cyprus*,0.01
,999.99
