China People's Republic of,187.63
India,122.32
United States,82.74
Brazil,51.95
Nigeria,40.6
Indonesia,31.05
Canada,30.16
Ethiopia,16.59
Pakistan,15.2
France,14.62
Philippines,12.44
Thailand,11.37
Viet Nam,10.46
Mexico,9.72
Sweden,9.33
Turkey,8.87
Norway,8.62
Japan,8.3
Democratic Republic of Congo,7.8
Myanmar,7.77
Tanzania United Republic of,7.45
Sudan*,7.28
South Africa,7.14
Italy,6.91
Kenya,6.1
Mozambique,5.93
Colombia,5.91
Germany,5.84
Bangladesh,5.77
Australia,5.06
Finland,4.82
Cuba,4.53
Nepal,4.5
Peru,4.15
Zimbabwe,4.09
Zambia,3.9
Austria,3.87
Angola,3.71
Switzerland,3.63
Ghana,3.38
Argentina,3.34
Sri Lanka,3.3
Cameroon,3.2
New Zealand,3.16
Chile,2.5
Côte d'Ivoire,2.46
Guatemala,2.46
Spain,2.2
El Salvador,2.15
Romania,2.02
Korea Dem. People's Rep. of,1.8
Malaysia,1.74
Bolivarian Republic of Venezuela,1.69
Egypt,1.68
Paraguay,1.62
Haiti,1.57
Dominican Republic,1.56
Honduras,1.33
Poland,1.28
Benin,1.24
Portugal,1.17
Iceland,1.1
Ecuador,1.02
Nicaragua,0.93
Morocco,0.9
Plurinational State of Bolivia,0.9
Senegal,0.89
Uruguay,0.84
Togo,0.77
Greece,0.74
Bulgaria,0.72
 Islamic Republic of,0.7
Denmark,0.7
Gabon,0.64
Albania,0.64
Hungary,0.58
Panama,0.57
Tunisia,0.52
Costa Rica,0.52
Chinese Taipei,0.41
Republic of the Congo,0.39
United Kingdom,0.37
Botswana,0.37
Slovak Republic,0.33
Syrian Arab Republic,0.23
Korea,0.23
Jamaica,0.22
Netherlands,0.2
Lebanon,0.18
Czech Republic,0.18
Libya,0.13
Belgium,0.09
Ireland,0.07
Iraq,0.07
Yemen,0.06
Algeria,0.04
Hong Kong (China),0.04
Trinidad and Tobago,0.03
Luxembourg,0.02
Brunei Darussalam,0.01
Cyprus*,0.01
,852.34
