China People's Republic of,231.12
India,159.12
United States,91.46
Brazil,76.88
Nigeria,74.81
Indonesia,61.92
Canada,44.21
Ethiopia,32.44
Pakistan,26.97
Russian Federation,17.66
Philippines,17.13
Viet Nam,15.96
Mexico,15.35
Japan,15.3
France,15.02
Democratic Republic of Congo,14.73
Thailand,14.64
Tanzania United Republic of,13.9
South Africa,13.54
Sweden,13.12
Norway,12.3
Sudan*,12.24
Kenya,12.12
Germany,10.78
Italy,10.18
Turkey,10.04
Myanmar,9.85
Bangladesh,7.97
Finland,7.82
Mozambique,7.73
Nepal,7.61
Spain,6.89
Australia,6.76
Chile,6.7
Austria,6.49
Colombia,6.37
Paraguay,6.29
Zambia,6.18
Zimbabwe,6.09
Argentina,6.05
Bolivarian Republic of Venezuela,5.83
Angola,5.64
Cameroon,5.5
New Zealand,5.11
Sri Lanka,4.54
Côte d'Ivoire,4.47
Switzerland,4.36
Poland,4.14
Guatemala,4.07
Ghana,3.97
Peru,3.87
Romania,3.75
Portugal,3.55
Cambodia,3.25
Cuba,3.17
United Kingdom,2.57
Egypt,2.5
Iceland,2.39
Malaysia,2.33
El Salvador,2.32
Denmark,1.99
Korea Dem. People's Rep. of,1.93
Serbia*,1.91
Togo,1.85
Haiti,1.73
Netherlands,1.71
Czech Republic,1.6
Latvia,1.58
Benin,1.55
Croatia,1.55
Honduras,1.52
Nicaragua,1.4
Costa Rica,1.4
Greece,1.39
Gabon,1.37
Morocco,1.33
Niger,1.33
Ecuador,1.32
Tajikistan,1.3
Georgia,1.24
Uruguay,1.24
Senegal,1.22
Ukraine,1.09
Tunisia,1.02
Belarus,0.96
Dominican Republic,0.94
Kyrgyzstan,0.88
Hungary,0.88
Plurinational State of Bolivia,0.87
Bulgaria,0.83
Iran Islamic Republic of,0.8
Kazakhstan,0.79
Panama,0.78
Korea,0.78
Lithuania,0.77
Chinese Taipei,0.77
Slovak Republic,0.74
Slovenia,0.72
Israel,0.66
Bosnia and Herzegovina,0.64
Republic of the Congo,0.58
Belgium,0.58
Estonia,0.57
Albania,0.56
Eritrea,0.55
Uzbekistan,0.54
Botswana,0.53
Jamaica,0.39
Namibia,0.39
Ireland,0.26
Syrian Arab Republic,0.22
Macedonia former Yugoslav Republic of,0.22
Lebanon,0.21
Singapore,0.2
Azerbaijan,0.19
Mongolia,0.17
Kosovo,0.17
Armenia,0.15
Libya,0.14
Moldova,0.1
Iraq,0.08
Algeria,0.08
Yemen,0.08
Jordan,0.07
Hong Kong (China),0.05
Luxembourg,0.04
Cyprus*,0.04
Trinidad and Tobago,0.04
,1264.65
