China People's Republic of,201.37
India,132.2
United States,103.35
Brazil,69.5
Nigeria,47.87
Canada,36.15
Indonesia,35.88
Ethiopia,19.99
Pakistan,18.49
France,17.31
Philippines,15.04
Mexico,13.01
Thailand,12.58
Japan,12.37
Viet Nam,11.78
Sweden,11.5
Turkey,9.88
Norway,9.74
Democratic Republic of Congo,9.5
South Africa,9.26
Myanmar,9
Tanzania United Republic of,8.48
Sudan*,8.35
Kenya,7.95
Colombia,7.26
Italy,6.86
Bangladesh,5.89
Mozambique,5.75
Germany,5.37
Nepal,5.14
Austria,5.11
Finland,4.98
Cuba,4.74
Australia,4.7
Zimbabwe,4.5
Zambia,4.39
Angola,4.12
Peru,4.01
Sri Lanka,3.98
Ghana,3.95
Argentina,3.78
Cameroon,3.74
Switzerland,3.64
Paraguay,3.63
Chile,3.52
New Zealand,3.46
Bolivarian Republic of Venezuela,3.28
Côte d'Ivoire,2.94
Guatemala,2.86
Spain,2.83
Malaysia,2.18
Korea Dem. People's Rep. of,2.09
Romania,1.92
Poland,1.92
Portugal,1.84
El Salvador,1.8
Egypt,1.76
Honduras,1.56
Ecuador,1.47
Benin,1.45
Iceland,1.32
Uruguay,1.24
Haiti,1.24
Nicaragua,1.21
Dominican Republic,1.1
Denmark,1.07
Morocco,1.01
Togo,0.95
Senegal,0.93
Iran Islamic Republic of,0.92
Plurinational State of Bolivia,0.75
Greece,0.74
Gabon,0.74
Albania,0.66
Costa Rica,0.63
Tunisia,0.61
Panama,0.6
Hungary,0.55
Chinese Taipei,0.48
Korea,0.46
Republic of the Congo,0.46
Bulgaria,0.43
Botswana,0.43
United Kingdom,0.36
Israel,0.31
Slovak Republic,0.3
Jamaica,0.26
Iraq,0.25
Syrian Arab Republic,0.25
Czech Republic,0.21
Lebanon,0.16
Netherlands,0.14
Libya,0.13
Belgium,0.09
Mongolia,0.08
Trinidad and Tobago,0.07
Yemen,0.07
Ireland,0.06
Algeria,0.05
Hong Kong (China),0.04
Singapore,0.04
Luxembourg,0.02
Cyprus*,0.01
,984.4
