China People's Republic of,179.17
India,116.36
United States,77.04
Brazil,46.06
Nigeria,37.4
Indonesia,29.39
Canada,27.16
Ethiopia,15.64
France,15.14
Pakistan,13.85
Thailand,10.6
Viet Nam,9.78
Philippines,9.25
Sweden,8.68
Mexico,8.63
Turkey,8.31
Norway,7.41
Myanmar,7.39
Tanzania United Republic of,7.14
Democratic Republic of Congo,7.13
Italy,6.77
Sudan*,6.71
Japan,6.54
South Africa,6.01
Mozambique,5.95
Colombia,5.59
Bangladesh,5.44
Kenya,5.43
Australia,4.88
Germany,4.54
Cuba,4.47
Nepal,4.2
Peru,4.04
Finland,4.04
Zimbabwe,3.97
Spain,3.53
Angola,3.52
Zambia,3.42
Sri Lanka,3.14
Switzerland,3.13
Ghana,3.03
Austria,2.94
Cameroon,2.92
New Zealand,2.92
Argentina,2.76
Guatemala,2.66
Chile,2.28
Romania,2.11
Côte d'Ivoire,2.09
El Salvador,2.09
Haiti,1.74
Korea Dem. People's Rep. of,1.71
Portugal,1.66
Malaysia,1.63
Egypt,1.53
Bolivarian Republic of Venezuela,1.49
Paraguay,1.42
Dominican Republic,1.36
Honduras,1.21
Benin,1.16
Ecuador,1.03
Poland,1.02
Nicaragua,0.89
Morocco,0.88
Senegal,0.87
Togo,0.72
Iceland,0.71
Greece,0.71
Iran Islamic Republic of,0.69
Uruguay,0.59
Gabon,0.59
Albania,0.58
Panama,0.49
Tunisia,0.48
Hungary,0.48
Bulgaria,0.46
Costa Rica,0.44
Chinese Taipei,0.43
Plurinational State of Bolivia,0.4
Slovak Republic,0.38
Denmark,0.38
Republic of the Congo,0.36
United Kingdom,0.34
Netherlands,0.27
Jamaica,0.25
Lebanon,0.18
Syrian Arab Republic,0.18
Korea,0.16
Czech Republic,0.16
Libya,0.13
Belgium,0.09
Iraq,0.08
Yemen,0.06
Ireland,0.06
Hong Kong (China),0.04
Trinidad and Tobago,0.03
Algeria,0.03
Luxembourg,0.02
Cyprus*,0.01
Brunei Darussalam,0.01
,793.24
