China People's Republic of,266.39
India,182.15
United States,115.94
Brazil,112.67
Nigeria,92.32
Indonesia,68.21
Canada,45.68
Ethiopia,38.41
Pakistan,30.7
Germany,23.08
Thailand,20.85
Italy,18.78
France,18.38
Democratic Republic of Congo,18.07
Russian Federation,17.68
Tanzania United Republic of,17.24
Philippines,16.99
Viet Nam,16.96
Mexico,16.05
Sweden,15.62
Japan,15.36
Kenya,14.73
South Africa,14.59
Norway,13.26
Myanmar,10.81
Sudan*,10.63
Spain,10.32
Turkey,9.31
Finland,9.21
Mozambique,8.9
Bangladesh,8.68
Nepal,8.65
Bolivarian Republic of Venezuela,8.26
Austria,8.23
Côte d'Ivoire,7.76
Colombia,7.53
Chile,7.41
Paraguay,7.38
Zambia,7.29
Australia,7.06
Zimbabwe,6.96
Angola,6.62
New Zealand,5.72
Argentina,5.52
Poland,5.4
Romania,5.34
Sri Lanka,5.07
Guatemala,4.87
Switzerland,4.76
Cameroon,4.63
United Kingdom,4.59
Iceland,4.51
Portugal,4.34
Ghana,3.6
Peru,3.52
Gabon,3.43
Haiti,2.95
Egypt,2.87
Denmark,2.81
Ukraine,2.71
Malaysia,2.68
Netherlands,2.56
El Salvador,2.49
Czech Republic,2.42
Costa Rica,2.34
Cambodia,2.28
Korea Dem. People's Rep. of,2.27
Togo,2.14
Honduras,2.08
Benin,1.94
Morocco,1.84
Latvia,1.78
Croatia,1.71
Greece,1.65
Belgium,1.64
Serbia*,1.64
Ecuador,1.61
Niger,1.61
Hungary,1.61
Nicaragua,1.56
Senegal,1.45
Cuba,1.41
Uruguay,1.38
Tajikistan,1.36
Korea,1.34
Belarus,1.3
Chinese Taipei,1.26
Tunisia,1.25
Bulgaria,1.09
Israel,1.07
Iran Islamic Republic of,1.06
Lithuania,1.05
Slovak Republic,1.03
Georgia,1.01
Dominican Republic,0.98
Uzbekistan,0.98
Plurinational State of Bolivia,0.98
Panama,0.89
Kyrgyzstan,0.87
Slovenia,0.84
Republic of the Congo,0.83
Estonia,0.76
Kazakhstan,0.71
Bosnia and Herzegovina,0.6
Eritrea,0.55
Albania,0.55
Ireland,0.54
Jamaica,0.49
Botswana,0.48
Namibia,0.41
Montenegro,0.35
Iraq,0.34
Azerbaijan,0.28
Syrian Arab Republic,0.25
Macedonia former Yugoslav Republic of,0.25
Kosovo,0.24
Singapore,0.22
Lebanon,0.19
Mongolia,0.18
Armenia,0.16
Libya,0.16
Jordan,0.12
Moldova,0.11
Yemen,0.1
Luxembourg,0.09
Cyprus*,0.08
Hong Kong (China),0.07
Algeria,0.07
Trinidad and Tobago,0.03
,1509.42
