China People's Republic of,275.43
India,185.93
United States,118.25
Brazil,110.93
Nigeria,93.7
Indonesia,69.96
Canada,44.87
Ethiopia,39.49
Pakistan,31.32
Germany,24.28
Thailand,21.27
Italy,19.29
Democratic Republic of Congo,18.69
France,18.61
Russian Federation,18.31
Tanzania United Republic of,17.83
Viet Nam,17.3
Philippines,16.66
Sweden,15.82
Kenya,15.19
Japan,15.12
South Africa,14.83
Mexico,14.28
Spain,12.38
Norway,12.05
Sudan*,11.08
Myanmar,10.98
Turkey,9.92
Mozambique,9.28
Nepal,8.78
Bangladesh,8.73
Austria,8.33
Bolivarian Republic of Venezuela,8.17
Finland,7.98
Chile,7.69
Zambia,7.54
Côte d'Ivoire,7.29
Paraguay,7.15
Colombia,7.06
Zimbabwe,7.05
Angola,6.75
New Zealand,6.25
Argentina,6.17
Poland,6.03
Guatemala,5.71
Australia,5.62
Romania,5.27
Sri Lanka,5.11
United Kingdom,4.98
Portugal,4.79
Switzerland,4.79
Cameroon,4.78
Iceland,4.73
Peru,4.15
Gabon,3.78
Ghana,3.72
Cambodia,3.6
Haiti,3.05
Netherlands,2.9
Denmark,2.79
Egypt,2.76
Ukraine,2.65
Malaysia,2.63
Czech Republic,2.59
Costa Rica,2.37
Togo,2.3
El Salvador,2.21
Honduras,2.2
Korea Dem. People's Rep. of,2.14
Latvia,2.09
Senegal,2.07
Benin,2
Serbia*,1.96
Croatia,1.91
Belgium,1.87
Hungary,1.85
Morocco,1.82
Greece,1.81
Niger,1.66
Nicaragua,1.54
Uruguay,1.52
Korea,1.5
Cuba,1.45
Ecuador,1.42
Tajikistan,1.37
Belarus,1.35
Tunisia,1.28
Iran Islamic Republic of,1.26
Slovak Republic,1.22
Chinese Taipei,1.21
Lithuania,1.17
Bulgaria,1.16
Israel,1.07
Georgia,1.06
Slovenia,1.05
Plurinational State of Bolivia,1.01
Dominican Republic,0.98
Kyrgyzstan,0.88
Republic of the Congo,0.88
Estonia,0.86
Panama,0.84
Uzbekistan,0.81
Bosnia and Herzegovina,0.72
Kazakhstan,0.66
Albania,0.66
Ireland,0.63
Eritrea,0.56
Jamaica,0.53
Botswana,0.49
Namibia,0.41
Montenegro,0.4
Iraq,0.32
Macedonia former Yugoslav Republic of,0.31
Azerbaijan,0.27
Kosovo,0.24
Singapore,0.22
Lebanon,0.19
Armenia,0.18
Mongolia,0.18
Syrian Arab Republic,0.17
Libya,0.16
Jordan,0.13
Moldova,0.11
Yemen,0.1
Luxembourg,0.08
Cyprus*,0.08
Algeria,0.08
Hong Kong (China),0.07
Trinidad and Tobago,0.03
,1539.55
