Chin People's Republic of,213.17
India,141.56
United States,99.16
Brazil,66.08
Nigeria,54.35
Indonesia,46.85
Canada,37.32
Russian Federation,25.93
Ethiopia,22.91
Pakistan,20.88
France,17.14
Philippines,15.97
Thailand,15.85
Japan,15.71
Mexico,15.37
Viet Nam,13.25
Sweden,10.99
South Africa,10.96
Democratic Republic of Congo,10.78
Norway,10.39
Turkey,9.64
Tanzania United Republic of,9.26
Kenya,9.06
Myanmar,8.95
Sudan*,8.9
Colombia,7.76
Italy,7.37
Bangladesh,6.95
Spain,6.11
Cuba,5.84
Nepal,5.62
Mozambique,5.58
Australia,5.19
Austria,5.15
Zimbabwe,5.09
Finland,5.08
Germany,5.07
Zambia,4.91
Paraguay,4.88
Ghana,4.64
Chile,4.58
Angola,4.49
Bolivarian Republic of Venezuela,4.44
New Zealand,4.29
Sri Lanka,4.2
Cameroon,4.15
Switzerland,3.92
Peru,3.57
Côte d'Ivoire,3.4
Portugal,3.28
Guatemala,3.24
Argentina,3.2
Korea Dem. People's Rep. of,2.25
Malaysia,2.25
Serbia*,1.99
Romania,1.97
Egypt,1.97
El Salvador,1.72
Croatia,1.7
Honduras,1.7
Benin,1.6
Nicaragua,1.52
Iceland,1.5
Ecuador,1.42
Tajikistan,1.41
Poland,1.36
Ukraine,1.34
Haiti,1.27
Greece,1.23
Morocco,1.18
Denmark,1.13
Togo,1.11
Uruguay,1.09
Georgia,1.07
Latvia,1.05
United Kingdom,1.02
Dominican Republic,0.96
Senegal,0.96
Plurinational State of Bolivia,0.9
Kyrgyzstan,0.87
Iran Islamic Republic of,0.83
Gabon,0.83
Hungary,0.8
Netherlands,0.77
Czech Republic,0.74
Kazakhstan,0.73
Costa Rica,0.72
Albania,0.67
Tunisia,0.66
Bosnia and Herzegovina,0.61
Korea,0.6
Panama,0.6
Slovenia,0.55
Republic of the Congo,0.53
Uzbekistan,0.52
Jamaica,0.49
Belgium,0.49
Botswana,0.45
Israel,0.38
Chinese Taipei,0.36
Bulgaria,0.35
Namibia,0.31
Lithuania,0.31
Slovak Republic,0.26
Syrian Arab Republic,0.24
Belarus,0.22
Estonia,0.19
Ireland,0.17
Azerbaijan,0.17
Armenia,0.15
Lebanon,0.15
Libya,0.13
Singapore,0.1
Iraq,0.1
Moldova,0.09
Yemen,0.08
Mongolia,0.08
Macedonia former Yugoslav Republic of,0.07
Jordan,0.06
Trinidad and Tobago,0.06
Turkmenistan,0.06
Algeria,0.05
Hong Kong (China),0.04
Luxembourg,0.02
Cyprus*,0.01
,1097.77
