China People's Republic of,222.74
India,149.32
United States,106.12
Brazil,73.48
Nigeria,64.18
Indonesia,53.3
Canada,42.4
Ethiopia,28.05
Pakistan,24.3
Russian Federation,18.27
Japan,16.76
France,16.14
Mexico,16.06
Philippines,15.47
Thailand,14.86
Viet Nam,14.33
Sweden,13.52
Democratic Republic of Congo,12.92
South Africa,12.22
Turkey,11.23
Sudan*,10.76
Kenya,10.76
Norway,10.55
Tanzania United Republic of,10.4
Myanmar,9.33
Italy,8.33
Bangladesh,7.26
Germany,7.12
Paraguay,7.01
Finland,6.74
Spain,6.64
Colombia,6.61
Australia,6.4
Nepal,6.4
Mozambique,6.15
Austria,5.9
Chile,5.77
Bolivarian Republic of Venezuela,5.57
Ghana,5.54
Zimbabwe,5.47
Zambia,5.44
Angola,5.09
Argentina,5.06
Cameroon,4.89
Romania,4.87
New Zealand,4.46
Sri Lanka,4.35
Côte d'Ivoire,4.09
Switzerland,4.09
Poland,3.87
Cuba,3.79
Portugal,3.75
Guatemala,3.54
Peru,3.43
Cambodia,2.46
Egypt,2.29
Malaysia,2.22
United Kingdom,1.94
Honduras,1.9
Korea Dem. People's Rep. of,1.9
El Salvador,1.85
Serbia*,1.83
Benin,1.82
Croatia,1.66
Iceland,1.63
Haiti,1.59
Latvia,1.53
Togo,1.48
Denmark,1.46
Nicaragua,1.46
Morocco,1.35
Greece,1.34
Georgia,1.3
Czech Republic,1.29
Ecuador,1.23
Tajikistan,1.18
Netherlands,1.13
Ukraine,1.11
Senegal,1.07
Uruguay,1.04
Costa Rica,1
Plurinational State of Bolivia,0.95
Kyrgyzstan,0.94
Gabon,0.93
Iran Islamic Republic of,0.84
Tunisia,0.83
Hungary,0.83
Dominican Republic,0.78
Eritrea,0.78
Albania,0.72
Chinese Taipei,0.7
Panama,0.7
Korea,0.66
Estonia,0.64
Kazakhstan,0.63
Belarus,0.61
Republic of the Congo,0.59
Bosnia and Herzegovina,0.57
Lithuania,0.54
Israel,0.52
Botswana,0.51
Jamaica,0.51
Uzbekistan,0.5
Slovenia,0.5
Bulgaria,0.49
Belgium,0.43
Slovak Republic,0.43
Namibia,0.29
Macedonia former Yugoslav Republic of,0.28
Syrian Arab Republic,0.23
Lebanon,0.2
Ireland,0.18
Azerbaijan,0.17
Armenia,0.13
Libya,0.13
Moldova,0.1
Singapore,0.1
Mongolia,0.09
Yemen,0.08
Iraq,0.08
Jordan,0.06
Algeria,0.06
Hong Kong (China),0.05
Trinidad and Tobago,0.05
Cyprus*,0.04
Luxembourg,0.03
,1196.64
