China People's Republic of,247.94
India,175.15
United States,108.47
Brazil,98.55
Nigeria,85.25
Indonesia,64.23
Canada,44.26
Ethiopia,36.37
Pakistan,29.92
Germany,20.04
Russian Federation,18.73
Thailand,18.21
Mexico,17.14
Democratic Republic of Congo,16.94
Philippines,16.9
Japan,16.64
Viet Nam,16.52
Tanzania United Republic of,15.99
France,15.28
Sweden,14.39
South Africa,14.31
Italy,14.2
Kenya,13.93
Sudan*,11.63
Norway,11.53
Myanmar,10.61
Turkey,10.36
Spain,9.16
Finland,8.77
Bangladesh,8.47
Mozambique,8.45
Nepal,8.3
Bolivarian Republic of Venezuela,7.78
Côte d'Ivoire,7.52
Chile,7.46
Colombia,7.19
Austria,7.01
Paraguay,6.97
Zambia,6.93
Zimbabwe,6.76
Australia,6.65
Angola,6.32
Argentina,6.05
Cameroon,5.58
New Zealand,5.43
Sri Lanka,5.15
Romania,4.83
Poland,4.76
Guatemala,4.51
Portugal,4.22
Switzerland,4.2
Peru,4.11
United Kingdom,3.89
Ghana,3.58
Iceland,3.1
Haiti,2.83
Gabon,2.75
Egypt,2.64
El Salvador,2.63
Denmark,2.54
Malaysia,2.46
Cambodia,2.41
Costa Rica,2.18
Iran Islamic Republic of,2.17
Czech Republic,2.16
Netherlands,2.16
Korea Dem. People's Rep. of,2.14
Morocco,2.12
Togo,2.04
Honduras,1.98
Ukraine,1.93
Serbia*,1.85
Latvia,1.84
Benin,1.83
Croatia,1.78
Greece,1.78
Cuba,1.68
Niger,1.5
Nicaragua,1.47
Tajikistan,1.44
Ecuador,1.28
Belarus,1.27
Senegal,1.26
Hungary,1.24
Bulgaria,1.18
Tunisia,1.17
Korea,1.15
Chinese Taipei,1.15
Kyrgyzstan,1.08
Dominican Republic,1.01
Republic of the Congo,0.97
Lithuania,0.96
Belgium,0.93
Plurinational State of Bolivia,0.91
Slovak Republic,0.86
Georgia,0.84
Panama,0.8
Uzbekistan,0.79
Uruguay,0.78
Slovenia,0.77
Israel,0.74
Albania,0.7
Bosnia and Herzegovina,0.69
Kazakhstan,0.69
Estonia,0.64
Iraq,0.56
Eritrea,0.51
Botswana,0.46
Ireland,0.42
Jamaica,0.41
Namibia,0.41
Montenegro,0.36
Syrian Arab Republic,0.35
Macedonia former Yugoslav Republic of,0.32
Azerbaijan,0.24
Lebanon,0.23
Singapore,0.2
Kosovo,0.18
Mongolia,0.17
Armenia,0.17
Libya,0.15
Moldova,0.11
Jordan,0.1
Yemen,0.09
Luxembourg,0.08
Algeria,0.08
Hong Kong (China),0.06
Cyprus*,0.05
Trinidad and Tobago,0.03
,1418.55
