China People's Republic of,223.57
India,153.83
United States,103.4
Brazil,74.53
Nigeria,68.11
Indonesia,54.31
Canada,43.3
Ethiopia,29.74
Pakistan,25.12
Russian Federation,18.73
Philippines,18.08
Mexico,16.69
France,16.52
Japan,15.72
Viet Nam,15.17
Thailand,14.87
Democratic Republic of Congo,13.51
Sweden,13.36
South Africa,12.62
Tanzania United Republic of,12.04
Norway,11.87
Kenya,11.22
Sudan*,10.92
Turkey,10.7
Italy,9.4
Myanmar,9.21
Germany,7.96
Bangladesh,7.54
Finland,7.25
Mozambique,6.95
Colombia,6.8
Paraguay,6.74
Nepal,6.71
Austria,6.68
Australia,6.27
Spain,6.03
Bolivarian Republic of Venezuela,5.89
Zimbabwe,5.74
Zambia,5.72
Chile,5.71
Ghana,5.64
Angola,5.27
Cameroon,5.16
Argentina,4.82
New Zealand,4.78
Switzerland,4.71
Sri Lanka,4.55
Romania,4.4
Côte d'Ivoire,4.26
Guatemala,4.1
Poland,3.76
Peru,3.53
Cuba,3.51
Portugal,3.34
Cambodia,2.77
Egypt,2.56
Malaysia,2.53
United Kingdom,2.13
Iceland,2.1
El Salvador,2
Serbia*,1.92
Korea Dem. People's Rep. of,1.88
Benin,1.79
Croatia,1.75
Togo,1.72
Haiti,1.62
Denmark,1.59
Latvia,1.57
Ukraine,1.49
Honduras,1.48
Greece,1.42
Czech Republic,1.41
Ecuador,1.34
Tajikistan,1.33
Netherlands,1.32
Nicaragua,1.3
Morocco,1.27
Georgia,1.23
Senegal,1.13
Kyrgyzstan,1.05
Costa Rica,1.04
Gabon,0.97
Plurinational State of Bolivia,0.96
Dominican Republic,0.93
Uruguay,0.92
Tunisia,0.9
Hungary,0.84
Chinese Taipei,0.78
Korea,0.76
Panama,0.73
Albania,0.72
Belarus,0.69
Bulgaria,0.67
Lithuania,0.66
Bosnia and Herzegovina,0.65
Kazakhstan,0.6
Iran Islamic Republic of,0.6
Republic of the Congo,0.58
Israel,0.55
Slovenia,0.55
Botswana,0.54
Estonia,0.53
Belgium,0.5
Eritrea,0.5
Uzbekistan,0.49
Jamaica,0.48
Slovak Republic,0.46
Namibia,0.35
Macedonia former Yugoslav Republic of,0.31
Syrian Arab Republic,0.24
Ireland,0.22
Lebanon,0.16
Azerbaijan,0.15
Libya,0.14
Armenia,0.12
Singapore,0.1
Moldova,0.09
Mongolia,0.09
Iraq,0.08
Yemen,0.08
Jordan,0.07
Algeria,0.07
Trinidad and Tobago,0.05
Hong Kong (China),0.05
Cyprus*,0.04
Luxembourg,0.03
,1225.1
