China People's Republic of,222.15
India,147.37
United States,110.15
Brazil,69.92
Nigeria,62.36
Indonesia,52.3
Canada,42.76
Ethiopia,27.21
Pakistan,23.75
Russian Federation,18.44
France,17.23
Mexico,16.47
Japan,15.81
Thailand,15.27
Philippines,15.18
Viet Nam,13.96
Democratic Republic of Congo,12.62
South Africa,11.96
Sweden,11.86
Turkey,11.23
Sudan*,10.68
Kenya,10.54
Tanzania United Republic of,10.23
Norway,9.98
Myanmar,9.16
Colombia,8.49
Italy,8.12
Bangladesh,7.03
Spain,6.98
Paraguay,6.39
Nepal,6.27
Germany,6.16
Finland,6.16
Australia,6.11
Mozambique,5.99
Austria,5.79
Chile,5.61
Zimbabwe,5.41
Ghana,5.41
Bolivarian Republic of Venezuela,5.27
Zambia,5.27
Angola,5
Cameroon,4.78
Argentina,4.66
New Zealand,4.61
Sri Lanka,4.2
Côte d'Ivoire,3.97
Cuba,3.92
Poland,3.88
Romania,3.85
Portugal,3.79
Switzerland,3.72
Peru,3.45
Guatemala,3.41
Cambodia,2.44
Malaysia,2.33
Egypt,2.23
Korea Dem. People's Rep. of,2.09
Serbia*,1.97
Croatia,1.91
Benin,1.84
El Salvador,1.82
United Kingdom,1.78
Honduras,1.7
Iceland,1.65
Haiti,1.6
Georgia,1.47
Nicaragua,1.43
Togo,1.42
Ecuador,1.38
Greece,1.37
Denmark,1.36
Latvia,1.34
Morocco,1.33
Tajikistan,1.27
Czech Republic,1.21
Kyrgyzstan,1.06
Netherlands,1.05
Senegal,1.04
Ukraine,1.01
Costa Rica,1
Uruguay,0.98
Plurinational State of Bolivia,0.95
Iran Islamic Republic of,0.91
Gabon,0.91
Hungary,0.86
Dominican Republic,0.79
Albania,0.79
Tunisia,0.79
Eritrea,0.76
Panama,0.7
Kazakhstan,0.7
Estonia,0.62
Korea,0.62
Bosnia and Herzegovina,0.6
Republic of the Congo,0.58
Uzbekistan,0.57
Belarus,0.56
Slovenia,0.55
Lithuania,0.53
Jamaica,0.5
Botswana,0.5
Bulgaria,0.5
Israel,0.49
Chinese Taipei,0.46
Slovak Republic,0.44
Belgium,0.42
Namibia,0.3
Macedonia former Yugoslav Republic of,0.27
Syrian Arab Republic,0.22
Lebanon,0.19
Ireland,0.17
Armenia,0.15
Azerbaijan,0.15
Libya,0.13
Singapore,0.1
Moldova,0.09
Yemen,0.08
Iraq,0.08
Mongolia,0.08
Jordan,0.06
Algeria,0.05
Hong Kong (China),0.05
Cyprus*,0.04
Trinidad and Tobago,0.04
Luxembourg,0.03
,1183.75
