China People's Republic of,290.1
India,197.1
United States,136.46
Brazil,115.89
Nigeria,102.7
Indonesia,72.18
Canada,47.22
Ethiopia,41.9
Pakistan,32.6
Germany,29.45
Thailand,22.49
Democratic Republic of Congo,20.31
Japan,19.1
Tanzania United Republic of,19.09
Viet Nam,18.39
Italy,18.22
Russian Federation,17.74
France,17.53
Sweden,16.55
Kenya,16.2
Philippines,16.19
South Africa,15.33
Mexico,14.92
Spain,13.95
Norway,11.92
Sudan*,11.73
Myanmar,11.33
Turkey,11.22
Mozambique,9.72
Côte d'Ivoire,9.27
Finland,9.18
Nepal,9.13
Bangladesh,8.97
Austria,8.27
Zambia,8.13
Argentina,8.08
Bolivarian Republic of Venezuela,7.95
Chile,7.75
Colombia,7.72
Guatemala,7.5
Poland,7.45
Paraguay,7.36
New Zealand,7.33
Zimbabwe,7.26
Angola,7.1
Australia,7.06
United Kingdom,6.58
Portugal,5.38
Sri Lanka,5.35
Iceland,5.2
Romania,5.03
Cameroon,4.92
Peru,4.81
Switzerland,4.56
Ghana,4.02
Cambodia,3.79
Haiti,3.22
Netherlands,3.21
Denmark,3.06
Czech Republic,3.03
Gabon,3.01
Egypt,2.89
Ukraine,2.72
Belgium,2.69
Malaysia,2.59
Togo,2.44
Honduras,2.42
Costa Rica,2.41
El Salvador,2.25
Korea Dem. People's Rep. of,2.21
Benin,2.11
Senegal,2.1
Latvia,2.07
Greece,1.99
Korea,1.94
Uruguay,1.9
Croatia,1.89
Hungary,1.86
Serbia*,1.81
Morocco,1.69
Chinese Taipei,1.65
Ecuador,1.6
Nicaragua,1.57
Iran Islamic Republic of,1.56
Belarus,1.55
Cuba,1.44
Bulgaria,1.44
Niger,1.42
Republic of the Congo,1.41
Tajikistan,1.39
Slovak Republic,1.39
Kyrgyzstan,1.22
Lithuania,1.16
Israel,1.14
Plurinational State of Bolivia,1.13
Tunisia,1.11
Georgia,1
Slovenia,1
Dominican Republic,0.98
Estonia,0.98
Uzbekistan,0.88
Kazakhstan,0.76
Ireland,0.72
Panama,0.67
Eritrea,0.59
Albania,0.58
Bosnia and Herzegovina,0.56
Botswana,0.51
Jamaica,0.5
Namibia,0.43
Macedonia former Yugoslav Republic of,0.33
Azerbaijan,0.33
Iraq,0.33
Singapore,0.3
Syrian Arab Republic,0.29
Montenegro,0.29
Moldova,0.25
Kosovo,0.25
Armenia,0.22
Lebanon,0.21
Mongolia,0.18
Libya,0.16
Jordan,0.14
Yemen,0.11
Hong Kong (China),0.11
Cyprus*,0.1
Luxembourg,0.08
Algeria,0.06
Malta,0.01
Trinidad and Tobago,0.01
,1646.29
